,Unnamed: 0,index,website page,website location,park, bus ,shuttle,transit,public transportation,ferry,ferry service,subway,train,metro,total
10211,10211,40,https://www.nps.gov/neri/planyourvisit/cunard-thurmond-and-stone-cliff-area-trails.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10212,10212,41,https://www.nps.gov/neri/planyourvisit/glade-creek-trails.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10213,10213,42,https://www.nps.gov/neri/planyourvisit/grandview-trails.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10214,10214,43,https://www.nps.gov/neri/planyourvisit/sandstone-brooks-area-trails.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10215,10215,44,https://www.nps.gov/neri/planyourvisit/scenic-drives-at-new-river-gorge.htm,NPS.govPark HomePlan Your VisitThings To DoScenic Drives,NERI,0,0,0,0,0,0,0,3,0,3
10216,10216,45,https://www.nps.gov/neri/planyourvisit/african-american-heritage-auto-tour.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10217,10217,46,https://www.nps.gov/neri/planyourvisit/whitewater.htm,,NERI,0,0,0,0,0,0,0,1,0,1
10218,10218,47,https://www.nps.gov/neri/planyourvisit/whitewater_commercial.htm,,NERI,0,0,0,0,0,0,0,1,0,1
10219,10219,48,https://www.nps.gov/neri/planyourvisit/whitewater_private.htm,,NERI,0,0,0,0,0,0,0,3,0,3
10220,10220,49,https://www.nps.gov/neri/planyourvisit/bicycling.htm,NPS.govPark HomePlan Your VisitThings To DoBicycling,NERI,0,0,0,0,0,0,0,2,0,2
10221,10221,50,https://www.nps.gov/neri/planyourvisit/backpacking.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10222,10222,51,https://www.nps.gov/neri/planyourvisit/bridgeday.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10223,10223,52,https://www.nps.gov/neri/planyourvisit/programs.htm,NPS.govPark HomePlan Your VisitThings To DoGuided Activities,NERI,0,0,0,0,0,0,0,4,0,4
10224,10224,53,https://www.nps.gov/neri/planyourvisit/get-active-in-the-park.htm,NPS.govPark HomePlan Your VisitThings To DoGuided ActivitiesGet Active in the Park,NERI,0,0,0,0,0,0,0,3,0,3
10225,10225,54,https://www.nps.gov/neri/planyourvisit/new-river-gorge-100-mile-challenge.htm,NPS.govPark HomePlan Your VisitThings To DoGuided Activities100 Mile Challenge,NERI,0,0,0,0,0,0,0,2,0,2
10226,10226,55,https://www.nps.gov/neri/planyourvisit/water-safety-weekend.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10227,10227,56,https://www.nps.gov/neri/planyourvisit/spring-nature-fling.htm,,NERI,1,2,0,0,1,0,0,0,0,4
10228,10228,57,https://www.nps.gov/neri/planyourvisit/hidden-history-weekend.htm,,NERI,0,0,0,0,5,0,0,0,0,5
10229,10229,58,https://www.nps.gov/neri/planyourvisit/thurmond-train-day.htm,,NERI,0,0,0,0,0,0,0,6,0,6
10230,10230,59,https://www.nps.gov/neri/planyourvisit/climbing.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10231,10231,60,https://www.nps.gov/neri/planyourvisit/fishing.htm,,NERI,0,0,1,0,0,0,0,0,0,1
10232,10232,61,https://www.nps.gov/neri/planyourvisit/hunting.htm,,NERI,0,0,0,0,0,0,0,1,0,1
10233,10233,62,https://www.nps.gov/neri/planyourvisit/hunting-area-maps.htm,NPS.govPark HomePlan Your VisitThings To DoHuntingHunting Area Maps,NERI,0,0,0,0,0,0,0,2,0,2
10234,10234,63,https://www.nps.gov/neri/planyourvisit/calendar.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10235,10235,64,https://www.nps.gov/neri/planyourvisit/safety.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10236,10236,65,https://www.nps.gov/neri/planyourvisit/heat-and-cold-related-illness.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10237,10237,66,https://www.nps.gov/neri/planyourvisit/water-safety.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10238,10238,67,https://www.nps.gov/neri/planyourvisit/biking.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10239,10239,68,https://www.nps.gov/neri/planyourvisit/hiking-safety.htm,,NERI,0,0,0,0,0,0,0,1,0,1
10240,10240,69,https://www.nps.gov/neri/planyourvisit/rock-climbing-safety.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10241,10241,70,https://www.nps.gov/neri/planyourvisit/camping-and-wildlife.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10242,10242,71,https://www.nps.gov/neri/planyourvisit/driving-on-park-roads.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10243,10243,72,https://www.nps.gov/neri/planyourvisit/snakes.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10244,10244,73,https://www.nps.gov/neri/planyourvisit/spiders-and-insects.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10245,10245,74,https://www.nps.gov/neri/planyourvisit/lightning.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10246,10246,75,https://www.nps.gov/neri/planyourvisit/poison-ivy.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10247,10247,76,https://www.nps.gov/neri/planyourvisit/accessibility.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10248,10248,77,https://www.nps.gov/neri/planyourvisit/audio-described-park-brochure.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10249,10249,78,https://www.nps.gov/neri/planyourvisit/park-brochure-text-only.htm,,NERI,0,0,0,0,1,0,0,3,0,4
10250,10250,79,https://www.nps.gov/neri/planyourvisit/nearbyattractions.htm,,NERI,0,0,0,0,3,0,0,1,0,4
10251,10251,80,https://www.nps.gov/planyourvisit/index.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10252,10252,81,https://www.nps.gov/planyourvisit/event-search.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10253,10253,82,https://www.nps.gov/planyourvisit/passes.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10254,10254,83,https://www.nps.gov/planyourvisit/trip-ideas.htm,,NERI,0,0,0,0,0,0,0,0,0,0
10255,10255,0,https://home.nps.gov/nico/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,NICO,0,0,0,0,0,0,0,0,0,0
10256,10256,1,https://home.nps.gov/nico/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,NICO,0,0,0,0,0,0,0,0,0,0
10257,10257,2,https://home.nps.gov/nico/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,NICO,0,0,0,0,0,0,0,0,0,0
10258,10258,3,https://home.nps.gov/nico/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,NICO,0,0,0,0,0,0,0,0,0,0
10259,10259,4,https://home.nps.gov/nico/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,NICO,0,0,0,0,0,0,0,0,0,0
10260,10260,5,https://home.nps.gov/nico/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,NICO,0,0,0,0,0,0,0,0,0,0
10261,10261,6,https://home.nps.gov/nico/planyourvisit/index.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10262,10262,7,https://home.nps.gov/nico/planyourvisit/basicinfo.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10263,10263,8,https://home.nps.gov/nico/planyourvisit/hours.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10264,10264,9,https://home.nps.gov/nico/planyourvisit/fees.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10265,10265,10,https://home.nps.gov/nico/planyourvisit/conditions.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10266,10266,11,https://home.nps.gov/nico/planyourvisit/permitsandreservations.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10267,10267,12,https://home.nps.gov/nico/planyourvisit/weather.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10268,10268,13,https://home.nps.gov/nico/planyourvisit/pets.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10269,10269,14,https://home.nps.gov/nico/planyourvisit/goodsandservices.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10270,10270,15,https://home.nps.gov/nico/planyourvisit/directions.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10271,10271,16,https://home.nps.gov/nico/planyourvisit/eatingsleeping.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10272,10272,17,https://home.nps.gov/nico/planyourvisit/things2do.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10273,10273,18,https://home.nps.gov/nico/planyourvisit/places-to-go.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10274,10274,19,https://home.nps.gov/nico/planyourvisit/roadside-park.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10275,10275,20,https://home.nps.gov/nico/planyourvisit/calendar.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10276,10276,21,https://home.nps.gov/nico/planyourvisit/safety.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10277,10277,22,https://home.nps.gov/nico/planyourvisit/accessibility.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10278,10278,23,https://home.nps.gov/nico/planyourvisit/service-animals.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10279,10279,24,https://home.nps.gov/nico/planyourvisit/nearbyattractions.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10280,10280,25,https://home.nps.gov/planyourvisit/index.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10281,10281,26,https://home.nps.gov/planyourvisit/event-search.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10282,10282,27,https://home.nps.gov/planyourvisit/passes.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10283,10283,28,https://home.nps.gov/planyourvisit/trip-ideas.htm,,NICO,0,0,0,0,0,0,0,2,0,2
10284,10284,29,https://home.nps.gov/nico/planyourvisit/maps.htm,,NICO,0,0,0,0,0,0,0,0,0,0
10285,10285,0,https://www.nps.gov/niob/planyourvisit/directions.htm#GlobalNav-toggle,page doesn't exist,NIOB,0,0,0,0,0,0,0,0,0,0
10286,10286,1,https://www.nps.gov/niob/planyourvisit/directions.htm#main,page doesn't exist,NIOB,0,0,0,0,0,0,0,0,0,0
10287,10287,2,https://www.nps.gov/niob/planyourvisit/directions.htm#GlobalFooter,page doesn't exist,NIOB,0,0,0,0,0,0,0,0,0,0
10288,10288,3,https://www.nps.gov/niob/planyourvisit/directions.htm#GlobalFooterSearch,page doesn't exist,NIOB,0,0,0,0,0,0,0,0,0,0
10289,10289,4,https://www.nps.gov/planyourvisit/index.htm,,NIOB,0,0,0,0,0,0,0,0,0,0
10290,10290,5,https://www.nps.gov/planyourvisit/event-search.htm,,NIOB,0,0,0,0,0,0,0,0,0,0
10291,10291,6,https://www.nps.gov/planyourvisit/passes.htm,,NIOB,0,0,0,0,0,0,0,0,0,0
10292,10292,7,https://www.nps.gov/planyourvisit/trip-ideas.htm,,NIOB,0,0,0,0,0,0,0,0,0,0
10293,10293,0,https://www.nps.gov/nisi/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,NISI,0,0,0,0,0,0,0,0,0,0
10294,10294,1,https://www.nps.gov/nisi/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,NISI,0,0,0,0,0,0,0,0,0,0
10295,10295,2,https://www.nps.gov/nisi/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,NISI,0,0,0,0,0,0,0,0,0,0
10296,10296,3,https://www.nps.gov/nisi/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,NISI,0,0,0,0,0,0,0,0,0,0
10297,10297,4,https://www.nps.gov/nisi/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,NISI,0,0,0,0,0,0,0,0,0,0
10298,10298,5,https://www.nps.gov/nisi/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,NISI,0,0,0,0,0,0,0,0,0,0
10299,10299,6,https://www.nps.gov/nisi/planyourvisit/index.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10300,10300,7,https://www.nps.gov/nisi/planyourvisit/basicinfo.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10301,10301,8,https://www.nps.gov/nisi/planyourvisit/hours.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10302,10302,9,https://www.nps.gov/nisi/planyourvisit/fees.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10303,10303,10,https://www.nps.gov/nisi/planyourvisit/conditions.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10304,10304,11,https://www.nps.gov/nisi/planyourvisit/permitsandreservations.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10305,10305,12,https://www.nps.gov/nisi/planyourvisit/picnic-area.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10306,10306,13,https://www.nps.gov/nisi/planyourvisit/commercial-filming-and-photography.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10307,10307,14,https://www.nps.gov/nisi/planyourvisit/commercial-tours.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10308,10308,15,https://www.nps.gov/nisi/planyourvisit/first-amendment-activities.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10309,10309,16,https://www.nps.gov/nisi/planyourvisit/weddings.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10310,10310,17,https://www.nps.gov/nisi/planyourvisit/scientific-research.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10311,10311,18,https://www.nps.gov/nisi/planyourvisit/weather.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10312,10312,19,https://www.nps.gov/nisi/planyourvisit/pets.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10313,10313,20,https://www.nps.gov/nisi/planyourvisit/brochures.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10314,10314,21,https://www.nps.gov/nisi/planyourvisit/directions.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10315,10315,22,https://www.nps.gov/nisi/planyourvisit/maps.htm,NPS.govPark HomePlan Your VisitDirections & TransportationMaps,NISI,0,0,0,0,0,0,0,0,0,0
10316,10316,23,https://www.nps.gov/nisi/planyourvisit/eatingsleeping.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10317,10317,24,https://www.nps.gov/nisi/planyourvisit/things2do.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10318,10318,25,https://www.nps.gov/nisi/planyourvisit/fishing.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10319,10319,26,https://www.nps.gov/nisi/planyourvisit/southerncampaignoftheamericanrevolutionparksinsc.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10320,10320,27,https://www.nps.gov/nisi/planyourvisit/outdooractivities.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10321,10321,28,https://www.nps.gov/nisi/planyourvisit/indooractivities.htm,NPS.govPark HomePlan Your VisitThings To DoIndoor Activities,NISI,0,0,0,0,0,0,0,0,0,0
10322,10322,29,https://www.nps.gov/nisi/planyourvisit/calendar.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10323,10323,30,https://www.nps.gov/nisi/planyourvisit/safety.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10324,10324,31,https://www.nps.gov/nisi/planyourvisit/accessibility.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10325,10325,32,https://www.nps.gov/nisi/planyourvisit/hearing.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10326,10326,33,https://www.nps.gov/nisi/planyourvisit/visual.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10327,10327,34,https://www.nps.gov/nisi/planyourvisit/nearbyattractions.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10328,10328,35,https://www.nps.gov/planyourvisit/index.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10329,10329,36,https://www.nps.gov/planyourvisit/event-search.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10330,10330,37,https://www.nps.gov/planyourvisit/passes.htm,,NISI,0,0,0,0,0,0,0,0,0,0
10331,10331,38,https://www.nps.gov/planyourvisit/trip-ideas.htm,,NISI,0,0,0,0,0,0,0,2,0,2
10332,10332,0,https://home.nps.gov/noat/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,NOAT,0,0,0,0,0,0,0,0,0,0
10333,10333,1,https://home.nps.gov/noat/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,NOAT,0,0,0,0,0,0,0,0,0,0
10334,10334,2,https://home.nps.gov/noat/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,NOAT,0,0,0,0,0,0,0,0,0,0
10335,10335,3,https://home.nps.gov/noat/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,NOAT,0,0,0,0,0,0,0,0,0,0
10336,10336,4,https://home.nps.gov/noat/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,NOAT,0,0,0,0,0,0,0,0,0,0
10337,10337,5,https://home.nps.gov/noat/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,NOAT,0,0,0,0,0,0,0,0,0,0
10338,10338,6,https://home.nps.gov/noat/planyourvisit/index.htm,,NOAT,0,1,1,0,0,0,0,0,0,2
10339,10339,7,https://home.nps.gov/noat/planyourvisit/basicinfo.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10340,10340,8,https://home.nps.gov/noat/planyourvisit/hours.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10341,10341,9,https://home.nps.gov/noat/planyourvisit/fees.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10342,10342,10,https://home.nps.gov/noat/planyourvisit/conditions.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10343,10343,11,https://home.nps.gov/noat/planyourvisit/permits.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10344,10344,12,https://home.nps.gov/noat/planyourvisit/special-use-permits.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10345,10345,13,https://home.nps.gov/noat/planyourvisit/film-photography-permits.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsFilm & Photography Permits,NOAT,0,0,0,0,0,0,0,0,0,0
10346,10346,14,https://home.nps.gov/noat/planyourvisit/weather.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10347,10347,15,https://home.nps.gov/noat/planyourvisit/directions.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10348,10348,16,https://home.nps.gov/noat/planyourvisit/maps.htm,NPS.govPark HomePlan Your VisitDirections & TransportationMaps,NOAT,0,0,0,0,0,0,0,0,0,0
10349,10349,17,https://home.nps.gov/noat/planyourvisit/northwest-arctic-heritage-center.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10350,10350,18,https://home.nps.gov/noat/planyourvisit/Adult-Programs.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10351,10351,19,https://home.nps.gov/noat/planyourvisit/Kids-Programs.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10352,10352,20,https://home.nps.gov/noat/planyourvisit/things2do.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10353,10353,21,https://home.nps.gov/noat/planyourvisit/backpacking.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10354,10354,22,https://home.nps.gov/noat/planyourvisit/flightseeing.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10355,10355,23,https://home.nps.gov/noat/planyourvisit/fishing.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10356,10356,24,https://home.nps.gov/noat/planyourvisit/floating.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10357,10357,25,https://home.nps.gov/noat/planyourvisit/hunting.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10358,10358,26,https://home.nps.gov/noat/planyourvisit/restricted-hunting-activity-areas.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10359,10359,27,https://home.nps.gov/noat/planyourvisit/business-with-park.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10360,10360,28,https://home.nps.gov/noat/planyourvisit/calendar.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10361,10361,29,https://home.nps.gov/noat/planyourvisit/safety.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10362,10362,30,https://home.nps.gov/noat/planyourvisit/emergencies.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10363,10363,31,https://home.nps.gov/noat/planyourvisit/bear-safety.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10364,10364,32,https://home.nps.gov/noat/planyourvisit/bear-encounters-and-attacks.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10365,10365,33,https://home.nps.gov/noat/planyourvisit/bear-spray.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10366,10366,34,https://home.nps.gov/noat/planyourvisit/bear-resistant-containers.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10367,10367,35,https://home.nps.gov/noat/planyourvisit/moose-safety.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10368,10368,36,https://home.nps.gov/noat/planyourvisit/hypothermia.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10369,10369,37,https://home.nps.gov/noat/planyourvisit/accessibility.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10370,10370,38,https://home.nps.gov/noat/planyourvisit/nearby-attractions.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10371,10371,39,https://home.nps.gov/planyourvisit/index.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10372,10372,40,https://home.nps.gov/planyourvisit/event-search.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10373,10373,41,https://home.nps.gov/planyourvisit/passes.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10374,10374,42,https://home.nps.gov/planyourvisit/trip-ideas.htm,,NOAT,0,0,0,0,0,0,0,0,0,0
10375,10375,0,https://www.nps.gov/noca/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPlan Your VisitDirections & Transportation,NOCA,0,1,0,3,1,0,0,0,0,5
10376,10376,1,https://www.nps.gov/noca/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPlan Your VisitDirections & Transportation,NOCA,0,1,0,3,1,0,0,0,0,5
10377,10377,2,https://www.nps.gov/noca/planyourvisit/directions.htm#main,NPS.govPlan Your VisitDirections & Transportation,NOCA,0,1,0,3,1,0,0,0,0,5
10378,10378,3,https://www.nps.gov/noca/planyourvisit/directions.htm#ParkFooter,NPS.govPlan Your VisitDirections & Transportation,NOCA,0,1,0,3,1,0,0,0,0,5
10379,10379,4,https://www.nps.gov/noca/planyourvisit/directions.htm#GlobalFooter,NPS.govPlan Your VisitDirections & Transportation,NOCA,0,1,0,3,1,0,0,0,0,5
10380,10380,5,https://www.nps.gov/noca/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPlan Your VisitDirections & Transportation,NOCA,0,1,0,3,1,0,0,0,0,5
10381,10381,6,https://www.nps.gov/noca/planyourvisit/index.htm,,NOCA,0,0,0,0,0,0,0,0,0,0
10382,10382,7,https://www.nps.gov/noca/planyourvisit/basicinfo.htm,NPS.govPlan Your VisitBasic Information,NOCA,0,1,0,2,2,0,0,0,0,5
10383,10383,8,https://www.nps.gov/noca/planyourvisit/hours.htm,,NOCA,0,0,0,0,0,0,0,0,0,0
10384,10384,9,https://www.nps.gov/noca/planyourvisit/fees.htm,,NOCA,0,1,0,0,0,0,0,0,0,1
10385,10385,10,https://www.nps.gov/noca/planyourvisit/conditions.htm,,NOCA,0,0,0,0,0,0,0,0,0,0
10386,10386,11,https://www.nps.gov/noca/planyourvisit/trail-conditions.htm,,NOCA,0,0,0,0,0,0,0,0,0,0
10387,10387,12,https://www.nps.gov/noca/planyourvisit/lake-and-river-conditions.htm,,NOCA,0,0,0,0,3,1,0,0,0,4
10388,10388,13,https://www.nps.gov/noca/planyourvisit/road-conditions.htm,,NOCA,0,2,0,0,0,0,0,0,0,2
10389,10389,14,https://www.nps.gov/noca/planyourvisit/planning-a-climb.htm,,NOCA,0,0,0,0,0,0,0,0,0,0
10390,10390,15,https://www.nps.gov/noca/planyourvisit/fire-closures.htm,NPS.govPlan Your VisitBasic InformationCurrent ConditionsFire Closures,NOCA,0,0,0,2,0,0,0,0,0,2
10391,10391,16,https://www.nps.gov/noca/planyourvisit/permitsandreservations.htm,,NOCA,0,0,0,0,0,0,0,0,0,0
10392,10392,17,https://www.nps.gov/noca/planyourvisit/weather.htm,,NOCA,0,0,0,0,0,0,0,0,0,0
10393,10393,18,https://www.nps.gov/noca/planyourvisit/pets.htm,,NOCA,0,0,0,0,0,0,0,0,0,0
10394,10394,19,https://www.nps.gov/noca/planyourvisit/directions.htm,,NOCA,0,1,0,1,1,0,0,0,0,3
10395,10395,20,https://www.nps.gov/noca/planyourvisit/maps.htm,NPS.govPlan Your VisitDirections & TransportationMaps,NOCA,0,0,0,2,0,0,0,0,0,2
10396,10396,21,https://www.nps.gov/noca/planyourvisit/publictransportation.htm,,NOCA,0,2,3,3,2,0,0,1,0,11
10397,10397,22,https://www.nps.gov/noca/planyourvisit/accessibility.htm,,NOCA,0,0,0,0,0,0,0,1,0,1
10398,10398,23,https://www.nps.gov/noca/planyourvisit/accessibility-index.htm,,NOCA,0,0,0,0,0,0,0,0,0,0
10399,10399,24,https://www.nps.gov/noca/planyourvisit/things2do.htm,,NOCA,0,0,0,0,0,0,0,0,0,0
10400,10400,25,https://www.nps.gov/noca/planyourvisit/ranger-programs.htm,,NOCA,0,0,0,0,0,0,0,0,0,0
10401,10401,26,https://www.nps.gov/noca/planyourvisit/guidedtours.htm,,NOCA,1,0,0,0,0,0,0,0,0,1
10402,10402,27,https://www.nps.gov/noca/planyourvisit/bicycling.htm,,NOCA,0,0,0,0,0,0,0,0,0,0
10403,10403,28,https://www.nps.gov/noca/planyourvisit/bicycle-stehekin-valley-road.htm,,NOCA,0,1,0,0,1,0,0,0,0,2
10404,10404,29,https://www.nps.gov/noca/planyourvisit/sr20-cycling-details.htm,,NOCA,0,0,1,0,0,0,0,0,0,1
10405,10405,30,https://www.nps.gov/noca/planyourvisit/other-bicycle-trips.htm,,NOCA,0,0,0,0,0,0,0,0,0,0
10406,10406,31,https://www.nps.gov/noca/planyourvisit/boating-and-fishing.htm,,NOCA,0,0,0,0,1,0,0,0,0,1
10407,10407,32,https://www.nps.gov/noca/planyourvisit/boating-on-ross-lake.htm,,NOCA,0,0,0,0,0,0,0,1,0,1
10408,10408,33,https://www.nps.gov/noca/planyourvisit/camping.htm,,NOCA,0,0,0,0,0,0,0,0,0,0
10409,10409,34,https://www.nps.gov/noca/planyourvisit/wilderness-trip-planner.htm,,NOCA,0,0,0,0,0,0,0,1,0,1
10410,10410,35,https://www.nps.gov/noca/planyourvisit/boat-in-camping.htm,,NOCA,0,0,0,0,0,0,0,0,0,0
10411,10411,36,https://www.nps.gov/noca/planyourvisit/wilderness-camping.htm,,NOCA,0,0,0,0,0,0,0,0,0,0
10412,10412,37,https://www.nps.gov/noca/planyourvisit/climbing.htm,,NOCA,0,0,0,0,0,0,0,0,0,0
10413,10413,38,https://www.nps.gov/noca/planyourvisit/fishing.htm,,NOCA,0,0,0,0,0,0,0,0,0,0
10414,10414,39,https://www.nps.gov/noca/planyourvisit/hiking.htm,,NOCA,0,0,0,0,0,0,0,0,0,0
