,park,website page,total,url_stem
4398,FIIS,https://home.nps.gov/fiis/planyourvisit/directions.htm#GlobalNav-toggle,21,directions
4399,FIIS,https://home.nps.gov/fiis/planyourvisit/directions.htm#LocalNav-desktop-nav,21,directions
4400,FIIS,https://home.nps.gov/fiis/planyourvisit/directions.htm#main,21,directions
4401,FIIS,https://home.nps.gov/fiis/planyourvisit/directions.htm#ParkFooter,21,directions
4402,FIIS,https://home.nps.gov/fiis/planyourvisit/directions.htm#GlobalFooter,21,directions
4403,FIIS,https://home.nps.gov/fiis/planyourvisit/directions.htm#GlobalFooterSearch,21,directions
4408,FIIS,https://home.nps.gov/fiis/planyourvisit/basicinfo.htm,11,basicinfo
4410,FIIS,https://home.nps.gov/fiis/planyourvisit/maps.htm,5,maps
4413,FIIS,https://home.nps.gov/fiis/planyourvisit/directions-to-long-island-and-fire-island.htm,28,directions-to-long-island-and-fire-island
4414,FIIS,https://home.nps.gov/fiis/planyourvisit/directions-to-fire-island-lighthouse.htm,1,directions-to-fire-island-lighthouse
4415,FIIS,https://home.nps.gov/fiis/planyourvisit/getting-around-on-fire-island.htm,3,getting-around-on-fire-island
4416,FIIS,https://www.nps.gov/fiis/planyourvisit/williamfloydestate.htm,5,williamfloydestate
4442,FILA,https://www.nps.gov/planyourvisit/trip-ideas.htm,2,trip-ideas
4465,FLNI,https://www.nps.gov/flni/planyourvisit/pets.htm,2,pets
4469,FLNI,https://www.nps.gov/flni/planyourvisit/physical-mobility-accessibility.htm,1,physical-mobility-accessibility
4472,FLNI,https://www.nps.gov/flni/planyourvisit/service-animals.htm,2,service-animals
4480,FLNI,https://www.nps.gov/flni/planyourvisit/september-11-observance-general-information.htm,1,september-11-observance-general-information
4493,FLNI,https://www.nps.gov/planyourvisit/trip-ideas.htm,2,trip-ideas
4530,FOBU,https://home.nps.gov/fobu/planyourvisit/fees.htm,4,fees
4535,FOBU,https://home.nps.gov/fobu/planyourvisit/pets.htm,1,pets
4546,FOBU,https://home.nps.gov/fobu/planyourvisit/safety.htm,2,safety
4553,FOCA,https://www.nps.gov/timu/planyourvisit/directions.htm#GlobalNav-toggle,3,directions
4554,FOCA,https://www.nps.gov/timu/planyourvisit/directions.htm#LocalNav-desktop-nav,3,directions
4555,FOCA,https://www.nps.gov/timu/planyourvisit/directions.htm#main,3,directions
4556,FOCA,https://www.nps.gov/timu/planyourvisit/directions.htm#ParkFooter,3,directions
4557,FOCA,https://www.nps.gov/timu/planyourvisit/directions.htm#GlobalFooter,3,directions
4558,FOCA,https://www.nps.gov/timu/planyourvisit/directions.htm#GlobalFooterSearch,3,directions
4559,FOCA,https://www.nps.gov/timu/planyourvisit/index.htm,3,index
4565,FOCA,https://www.nps.gov/timu/planyourvisit/directions.htm,3,directions
4582,FOCA,https://www.nps.gov/timu/planyourvisit/service-animals.htm,4,service-animals
4587,FOCA,https://www.nps.gov/timu/planyourvisit/directions_fortcaroline.htm,4,directions_fortcaroline
4588,FOCA,https://www.nps.gov/timu/planyourvisit/directions_theodorerooseveltarea.htm,3,directions_theodorerooseveltarea
4589,FOCA,https://www.nps.gov/timu/planyourvisit/directions_kingsleyplantation.htm,4,directions_kingsleyplantation
4591,FOCA,https://www.nps.gov/timu/planyourvisit/directions_ribaultclub.htm,4,directions_ribaultclub
4592,FOCA,https://www.nps.gov/timu/planyourvisit/directions_americanbeach.htm,1,directions_americanbeach
4593,FODA,https://www.nps.gov/foda/planyourvisit/directions.htm#GlobalNav-toggle,2,directions
4594,FODA,https://www.nps.gov/foda/planyourvisit/directions.htm#LocalNav-desktop-nav,2,directions
4595,FODA,https://www.nps.gov/foda/planyourvisit/directions.htm#main,2,directions
4596,FODA,https://www.nps.gov/foda/planyourvisit/directions.htm#ParkFooter,2,directions
4597,FODA,https://www.nps.gov/foda/planyourvisit/directions.htm#GlobalFooter,2,directions
4598,FODA,https://www.nps.gov/foda/planyourvisit/directions.htm#GlobalFooterSearch,2,directions
4600,FODA,https://www.nps.gov/foda/planyourvisit/basicinfo.htm,2,basicinfo
4603,FODA,https://www.nps.gov/foda/planyourvisit/conditions.htm,2,conditions
4607,FODA,https://www.nps.gov/foda/planyourvisit/directions.htm,2,directions
4608,FODA,https://www.nps.gov/foda/planyourvisit/maps.htm,2,maps
4614,FODA,https://www.nps.gov/foda/planyourvisit/publictransportation.htm,3,publictransportation
4630,FODA,https://www.nps.gov/foda/planyourvisit/fees.htm,2,fees
4640,FODO,https://home.nps.gov/planyourvisit/trip-ideas.htm,2,trip-ideas
4693,FOLA,https://www.nps.gov/fola/planyourvisit/safety.htm,1,safety
4711,FOLS,https://www.nps.gov/fols/planyourvisit/pets.htm,1,pets
4730,FOLS,https://www.nps.gov/planyourvisit/trip-ideas.htm,2,trip-ideas
4732,FOMA,https://www.nps.gov/foma/planyourvisit/directions.htm#GlobalNav-toggle,9,directions
4733,FOMA,https://www.nps.gov/foma/planyourvisit/directions.htm#LocalNav-desktop-nav,9,directions
4734,FOMA,https://www.nps.gov/foma/planyourvisit/directions.htm#main,9,directions
4735,FOMA,https://www.nps.gov/foma/planyourvisit/directions.htm#ParkFooter,9,directions
4736,FOMA,https://www.nps.gov/foma/planyourvisit/directions.htm#GlobalFooter,9,directions
4737,FOMA,https://www.nps.gov/foma/planyourvisit/directions.htm#GlobalFooterSearch,9,directions
4738,FOMA,https://www.nps.gov/foma/planyourvisit/index.htm,6,index
4739,FOMA,https://www.nps.gov/foma/planyourvisit/basicinfo.htm,5,basicinfo
4740,FOMA,https://www.nps.gov/foma/planyourvisit/hours.htm,16,hours
4741,FOMA,https://www.nps.gov/foma/planyourvisit/fees.htm,3,fees
4742,FOMA,https://www.nps.gov/foma/planyourvisit/conditions.htm,3,conditions
4744,FOMA,https://www.nps.gov/foma/planyourvisit/weather.htm,2,weather
4746,FOMA,https://www.nps.gov/foma/planyourvisit/directions.htm,3,directions
4747,FOMA,https://www.nps.gov/foma/planyourvisit/maps.htm,6,maps
4748,FOMA,https://www.nps.gov/foma/planyourvisit/things2do.htm,3,things2do
4750,FOMA,https://www.nps.gov/foma/planyourvisit/nature-trail-guide.htm,1,nature-trail-guide
4751,FOMA,https://www.nps.gov/foma/planyourvisit/living-history.htm,6,living-history
4755,FOMA,https://www.nps.gov/foma/planyourvisit/accessibility.htm,1,accessibility
4760,FOMC,https://home.nps.gov/fomc/planyourvisit/directions.htm#GlobalNav-toggle,4,directions
4761,FOMC,https://home.nps.gov/fomc/planyourvisit/directions.htm#LocalNav-desktop-nav,4,directions
4762,FOMC,https://home.nps.gov/fomc/planyourvisit/directions.htm#main,4,directions
4763,FOMC,https://home.nps.gov/fomc/planyourvisit/directions.htm#ParkFooter,4,directions
4764,FOMC,https://home.nps.gov/fomc/planyourvisit/directions.htm#GlobalFooter,4,directions
4765,FOMC,https://home.nps.gov/fomc/planyourvisit/directions.htm#GlobalFooterSearch,4,directions
4771,FOMC,https://home.nps.gov/fomc/planyourvisit/group-arrangements-faq.htm,1,group-arrangements-faq
4775,FOMC,https://home.nps.gov/fomc/planyourvisit/directions.htm,4,directions
4783,FOMC,https://home.nps.gov/fomc/planyourvisit/defenders-day.htm,4,defenders-day
4801,FOMR,https://www.nps.gov/fomr/planyourvisit/hours.htm,1,hours
4819,FONE,https://www.nps.gov/fone/planyourvisit/directions.htm#GlobalNav-toggle,1,directions
4820,FONE,https://www.nps.gov/fone/planyourvisit/directions.htm#LocalNav-desktop-nav,1,directions
4821,FONE,https://www.nps.gov/fone/planyourvisit/directions.htm#main,1,directions
4822,FONE,https://www.nps.gov/fone/planyourvisit/directions.htm#ParkFooter,1,directions
4823,FONE,https://www.nps.gov/fone/planyourvisit/directions.htm#GlobalFooter,1,directions
4824,FONE,https://www.nps.gov/fone/planyourvisit/directions.htm#GlobalFooterSearch,1,directions
4831,FONE,https://www.nps.gov/fone/planyourvisit/commercialtours.htm,1,commercialtours
4835,FONE,https://www.nps.gov/fone/planyourvisit/directions.htm,1,directions
4837,FONE,https://www.nps.gov/fone/planyourvisit/gettingaround.htm,1,gettingaround
4841,FONE,https://www.nps.gov/fone/planyourvisit/wheretoeat.htm,1,wheretoeat
4848,FONE,https://www.nps.gov/fone/planyourvisit/historic-weapons-program.htm,2,historic-weapons-program
4859,FOPO,https://home.nps.gov/fopo/planyourvisit/directions.htm#GlobalNav-toggle,5,directions
4860,FOPO,https://home.nps.gov/fopo/planyourvisit/directions.htm#LocalNav-desktop-nav,5,directions
4861,FOPO,https://home.nps.gov/fopo/planyourvisit/directions.htm#main,5,directions
4862,FOPO,https://home.nps.gov/fopo/planyourvisit/directions.htm#ParkFooter,5,directions
4863,FOPO,https://home.nps.gov/fopo/planyourvisit/directions.htm#GlobalFooter,5,directions
4864,FOPO,https://home.nps.gov/fopo/planyourvisit/directions.htm#GlobalFooterSearch,5,directions
4872,FOPO,https://home.nps.gov/fopo/planyourvisit/directions.htm,5,directions
4933,FOSC,https://home.nps.gov/fosc/planyourvisit/index.htm,1,index
4935,FOSC,https://home.nps.gov/fosc/planyourvisit/brochure.htm,4,brochure
4946,FOSC,https://home.nps.gov/fosc/planyourvisit/eatingsleeping.htm,1,eatingsleeping
4951,FOSC,https://home.nps.gov/fosc/planyourvisit/visitorcenters.htm,2,visitorcenters
4961,FOSC,https://home.nps.gov/fosc/planyourvisit/service-animals.htm,2,service-animals
4967,FOSM,https://www.nps.gov/fosm/planyourvisit/directions.htm#GlobalNav-toggle,1,directions
4968,FOSM,https://www.nps.gov/fosm/planyourvisit/directions.htm#LocalNav-desktop-nav,1,directions
4969,FOSM,https://www.nps.gov/fosm/planyourvisit/directions.htm#main,1,directions
4970,FOSM,https://www.nps.gov/fosm/planyourvisit/directions.htm#ParkFooter,1,directions
4971,FOSM,https://www.nps.gov/fosm/planyourvisit/directions.htm#GlobalFooter,1,directions
4972,FOSM,https://www.nps.gov/fosm/planyourvisit/directions.htm#GlobalFooterSearch,1,directions
4979,FOSM,https://www.nps.gov/fosm/planyourvisit/directions.htm,1,directions
4987,FOSM,https://www.nps.gov/fosm/planyourvisit/safety.htm,1,safety
4989,FOSM,https://www.nps.gov/fosm/planyourvisit/accessibility.htm,2,accessibility
4994,FOST,https://www.nps.gov/fost/planyourvisit/directions.htm#GlobalNav-toggle,6,directions
4995,FOST,https://www.nps.gov/fost/planyourvisit/directions.htm#LocalNav-desktop-nav,6,directions
4996,FOST,https://www.nps.gov/fost/planyourvisit/directions.htm#main,6,directions
4997,FOST,https://www.nps.gov/fost/planyourvisit/directions.htm#ParkFooter,6,directions
4998,FOST,https://www.nps.gov/fost/planyourvisit/directions.htm#GlobalFooter,6,directions
4999,FOST,https://www.nps.gov/fost/planyourvisit/directions.htm#GlobalFooterSearch,6,directions
5000,FOST,https://www.nps.gov/fost/planyourvisit/index.htm,3,index
5001,FOST,https://www.nps.gov/fost/planyourvisit/basicinfo.htm,2,basicinfo
5002,FOST,https://www.nps.gov/fost/planyourvisit/hours.htm,2,hours
5003,FOST,https://www.nps.gov/fost/planyourvisit/fees.htm,2,fees
5004,FOST,https://www.nps.gov/fost/planyourvisit/conditions.htm,2,conditions
5005,FOST,https://www.nps.gov/fost/planyourvisit/permits.htm,2,permits
5006,FOST,https://www.nps.gov/fost/planyourvisit/brochures.htm,2,brochures
5007,FOST,https://www.nps.gov/fost/planyourvisit/pets.htm,4,pets
5008,FOST,https://www.nps.gov/fost/planyourvisit/directions.htm,6,directions
5009,FOST,https://www.nps.gov/fost/planyourvisit/maps.htm,3,maps
5010,FOST,https://www.nps.gov/fost/planyourvisit/publictransportation.htm,9,publictransportation
5011,FOST,https://www.nps.gov/fost/planyourvisit/bicyclinginformation.htm,2,bicyclinginformation
5012,FOST,https://www.nps.gov/fost/planyourvisit/things2do.htm,2,things2do
5013,FOST,https://www.nps.gov/fost/planyourvisit/calendar.htm,2,calendar
5014,FOST,https://www.nps.gov/fost/planyourvisit/safety.htm,2,safety
5015,FOST,https://www.nps.gov/fost/planyourvisit/accessibility.htm,2,accessibility
5020,FOSU,https://home.nps.gov/fosu/planyourvisit/directions.htm#GlobalNav-toggle,4,directions
5021,FOSU,https://home.nps.gov/fosu/planyourvisit/directions.htm#LocalNav-desktop-nav,4,directions
5022,FOSU,https://home.nps.gov/fosu/planyourvisit/directions.htm#main,4,directions
5023,FOSU,https://home.nps.gov/fosu/planyourvisit/directions.htm#ParkFooter,4,directions
5024,FOSU,https://home.nps.gov/fosu/planyourvisit/directions.htm#GlobalFooter,4,directions
5025,FOSU,https://home.nps.gov/fosu/planyourvisit/directions.htm#GlobalFooterSearch,4,directions
5026,FOSU,https://home.nps.gov/fosu/planyourvisit/index.htm,1,index
5027,FOSU,https://home.nps.gov/fosu/planyourvisit/basicinfo.htm,4,basicinfo
5028,FOSU,https://home.nps.gov/fosu/planyourvisit/hours.htm,5,hours
5029,FOSU,https://home.nps.gov/fosu/planyourvisit/fees.htm,4,fees
5030,FOSU,https://home.nps.gov/fosu/planyourvisit/your-fee-dollars-at-work.htm,1,your-fee-dollars-at-work
5031,FOSU,https://home.nps.gov/fosu/planyourvisit/conditions.htm,1,conditions
5034,FOSU,https://home.nps.gov/fosu/planyourvisit/pets.htm,3,pets
5035,FOSU,https://home.nps.gov/fosu/planyourvisit/directions.htm,4,directions
5037,FOSU,https://home.nps.gov/fosu/planyourvisit/eatingsleeping.htm,1,eatingsleeping
5041,FOSU,https://home.nps.gov/fosu/planyourvisit/guidedtours.htm,2,guidedtours
5044,FOSU,https://home.nps.gov/fosu/planyourvisit/accessibility.htm,3,accessibility
5051,FOTH,https://www.nps.gov/foth/planyourvisit/directions.htm#GlobalNav-toggle,8,directions
5052,FOTH,https://www.nps.gov/foth/planyourvisit/directions.htm#LocalNav-desktop-nav,8,directions
5053,FOTH,https://www.nps.gov/foth/planyourvisit/directions.htm#main,8,directions
5054,FOTH,https://www.nps.gov/foth/planyourvisit/directions.htm#ParkFooter,8,directions
5055,FOTH,https://www.nps.gov/foth/planyourvisit/directions.htm#GlobalFooter,8,directions
5056,FOTH,https://www.nps.gov/foth/planyourvisit/directions.htm#GlobalFooterSearch,8,directions
5057,FOTH,https://www.nps.gov/foth/planyourvisit/index.htm,1,index
5058,FOTH,https://www.nps.gov/foth/planyourvisit/basicinfo.htm,3,basicinfo
5060,FOTH,https://www.nps.gov/foth/planyourvisit/fees.htm,1,fees
5061,FOTH,https://www.nps.gov/foth/planyourvisit/conditions.htm,4,conditions
5063,FOTH,https://www.nps.gov/foth/planyourvisit/directions.htm,8,directions
5065,FOTH,https://www.nps.gov/foth/planyourvisit/gettingaround.htm,17,gettingaround
5066,FOTH,https://www.nps.gov/foth/planyourvisit/get-the-app.htm,1,get-the-app
5074,FOTH,https://www.nps.gov/planyourvisit/trip-ideas.htm,2,trip-ideas
5075,FOTH,https://www.nps.gov/nama/planyourvisit/parking.htm,4,parking
5076,FOUN,https://home.nps.gov/foun/planyourvisit/directions.htm#GlobalNav-toggle,2,directions
5077,FOUN,https://home.nps.gov/foun/planyourvisit/directions.htm#LocalNav-desktop-nav,2,directions
5078,FOUN,https://home.nps.gov/foun/planyourvisit/directions.htm#main,2,directions
5079,FOUN,https://home.nps.gov/foun/planyourvisit/directions.htm#ParkFooter,2,directions
5080,FOUN,https://home.nps.gov/foun/planyourvisit/directions.htm#GlobalFooter,2,directions
5081,FOUN,https://home.nps.gov/foun/planyourvisit/directions.htm#GlobalFooterSearch,2,directions
5089,FOUN,https://home.nps.gov/foun/planyourvisit/pets.htm,1,pets
5091,FOUN,https://home.nps.gov/foun/planyourvisit/directions.htm,2,directions
5103,FOUS,https://home.nps.gov/fous/planyourvisit/directions.htm#GlobalNav-toggle,2,directions
5104,FOUS,https://home.nps.gov/fous/planyourvisit/directions.htm#LocalNav-desktop-nav,2,directions
5105,FOUS,https://home.nps.gov/fous/planyourvisit/directions.htm#main,2,directions
5106,FOUS,https://home.nps.gov/fous/planyourvisit/directions.htm#ParkFooter,2,directions
5107,FOUS,https://home.nps.gov/fous/planyourvisit/directions.htm#GlobalFooter,2,directions
5108,FOUS,https://home.nps.gov/fous/planyourvisit/directions.htm#GlobalFooterSearch,2,directions
5110,FOUS,https://home.nps.gov/fous/planyourvisit/basicinfo.htm,1,basicinfo
5115,FOUS,https://home.nps.gov/fous/planyourvisit/pets.htm,1,pets
5116,FOUS,https://home.nps.gov/fous/planyourvisit/directions.htm,2,directions
5124,FOUS,https://home.nps.gov/fous/planyourvisit/physical-mobility.htm,3,physical-mobility
5132,FOVA,https://www.nps.gov/fova/planyourvisit/directions.htm#GlobalNav-toggle,2,directions
5133,FOVA,https://www.nps.gov/fova/planyourvisit/directions.htm#LocalNav-desktop-nav,2,directions
5134,FOVA,https://www.nps.gov/fova/planyourvisit/directions.htm#main,2,directions
5135,FOVA,https://www.nps.gov/fova/planyourvisit/directions.htm#ParkFooter,2,directions
5136,FOVA,https://www.nps.gov/fova/planyourvisit/directions.htm#GlobalFooter,2,directions
5137,FOVA,https://www.nps.gov/fova/planyourvisit/directions.htm#GlobalFooterSearch,2,directions
5142,FOVA,https://www.nps.gov/fova/planyourvisit/fees.htm,3,fees
5144,FOVA,https://www.nps.gov/fova/planyourvisit/permitsreservations.htm,1,permitsreservations
5145,FOVA,https://www.nps.gov/fova/planyourvisit/bandstand.htm,2,bandstand
5148,FOVA,https://www.nps.gov/fova/planyourvisit/tex-rankin-theater.htm,1,tex-rankin-theater
5151,FOVA,https://www.nps.gov/fova/planyourvisit/pets.htm,1,pets
5153,FOVA,https://www.nps.gov/fova/planyourvisit/maps.htm,2,maps
5154,FOVA,https://www.nps.gov/fova/planyourvisit/getting-around.htm,8,getting-around
5156,FOVA,https://www.nps.gov/fova/planyourvisit/visitorcenters.htm,2,visitorcenters
5157,FOVA,https://www.nps.gov/fova/planyourvisit/pearsonairmuseum.htm,1,pearsonairmuseum
5158,FOVA,https://www.nps.gov/fova/planyourvisit/things2do.htm,2,things2do
5163,FOVA,https://www.nps.gov/fova/planyourvisit/calendar.htm,2,calendar
5166,FOVA,https://www.nps.gov/fova/planyourvisit/physical-mobility.htm,2,physical-mobility
5168,FOVA,https://www.nps.gov/fova/planyourvisit/blind-low-vision.htm,4,blind-low-vision
5169,FOVA,https://www.nps.gov/fova/planyourvisit/service-animals.htm,1,service-animals
5173,FOVA,https://www.nps.gov/planyourvisit/trip-ideas.htm,2,trip-ideas
5191,FOWA,https://home.nps.gov/fowa/planyourvisit/fort-foote-a-history.htm,1,fort-foote-a-history
5205,FRDE,https://home.nps.gov/frde/planyourvisit/directions.htm#GlobalNav-toggle,6,directions
5206,FRDE,https://home.nps.gov/frde/planyourvisit/directions.htm#LocalNav-desktop-nav,6,directions
5207,FRDE,https://home.nps.gov/frde/planyourvisit/directions.htm#main,6,directions
5208,FRDE,https://home.nps.gov/frde/planyourvisit/directions.htm#ParkFooter,6,directions
5209,FRDE,https://home.nps.gov/frde/planyourvisit/directions.htm#GlobalFooter,6,directions
5210,FRDE,https://home.nps.gov/frde/planyourvisit/directions.htm#GlobalFooterSearch,6,directions
5212,FRDE,https://home.nps.gov/frde/planyourvisit/basicinfo.htm,2,basicinfo
5214,FRDE,https://home.nps.gov/frde/planyourvisit/fees.htm,1,fees
5217,FRDE,https://home.nps.gov/frde/planyourvisit/directions.htm,6,directions
5219,FRDE,https://home.nps.gov/frde/planyourvisit/gettingaround.htm,18,gettingaround
5220,FRDE,https://home.nps.gov/frde/planyourvisit/get-the-app.htm,1,get-the-app
5228,FRDE,https://home.nps.gov/planyourvisit/trip-ideas.htm,2,trip-ideas
5229,FRDO,https://www.nps.gov/frdo/planyourvisit/directions.htm#GlobalNav-toggle,3,directions
5230,FRDO,https://www.nps.gov/frdo/planyourvisit/directions.htm#LocalNav-desktop-nav,3,directions
5231,FRDO,https://www.nps.gov/frdo/planyourvisit/directions.htm#main,3,directions
5232,FRDO,https://www.nps.gov/frdo/planyourvisit/directions.htm#ParkFooter,3,directions
5233,FRDO,https://www.nps.gov/frdo/planyourvisit/directions.htm#GlobalFooter,3,directions
5234,FRDO,https://www.nps.gov/frdo/planyourvisit/directions.htm#GlobalFooterSearch,3,directions
