shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10,37.6277,-112.16857,808,
10,37.62775,-112.16847,809,
10,37.62784,-112.16828,810,
10,37.62794,-112.16809,811,
10,37.62802,-112.16795,812,
10,37.62802,-112.16795,813,
10,37.62787,-112.16779,814,
10,37.62784,-112.16776,815,
10,37.62782,-112.16774,816,
10,37.62779,-112.16772,817,
10,37.62776,-112.16771,818,
10,37.62773,-112.1677,819,
10,37.62772,-112.1677,820,
10,37.62768,-112.16769,821,
10,37.62766,-112.16769,822,
10,37.62765,-112.16769,823,
10,37.62763,-112.16769,824,
10,37.62762,-112.16769,825,
10,37.62761,-112.16769,826,
10,37.6276,-112.16769,827,
10,37.62759,-112.1677,828,
10,37.62757,-112.16772,829,
10,37.62756,-112.16773,830,
10,37.62754,-112.16775,831,
10,37.62753,-112.16777,832,
10,37.62753,-112.16777,833,
10,37.6275,-112.16773,834,
10,37.62749,-112.16773,835,
10,37.62748,-112.16773,836,
10,37.62747,-112.16772,837,
10,37.62746,-112.16772,838,
10,37.62745,-112.16773,839,
10,37.62745,-112.16772,840,
10,37.62744,-112.16772,841,
10,37.62743,-112.16772,842,
10,37.62742,-112.16772,843,
10,37.62741,-112.16771,844,
10,37.6274,-112.16771,845,
10,37.6274,-112.1677,846,
10,37.62739,-112.1677,847,
10,37.62739,-112.16769,848,
10,37.62738,-112.16769,849,
10,37.62738,-112.16768,850,
10,37.62737,-112.16768,851,
10,37.62737,-112.16767,852,
10,37.62737,-112.16766,853,
10,37.62736,-112.16766,854,
10,37.6273499095,-112.1676198251,855,
10,37.62735,-112.16762,856,
10,37.62735,-112.16761,857,
10,37.62735,-112.1676,858,
10,37.62735,-112.16759,859,
10,37.62735,-112.16758,860,
