trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
Battery Park Loop Weekday Early_T18,16:25:00,16:25:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Early_T18,16:40:00,16:40:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Early_T18,16:50:00,16:50:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Late_T01,09:00:00,09:00:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Late_T01,09:25:00,09:25:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Late_T01,09:40:00,09:40:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Late_T01,09:50:00,09:50:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Late_T02,09:20:00,09:20:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Late_T02,09:45:00,09:45:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Late_T02,10:05:00,10:05:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Late_T02,10:15:00,10:15:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Late_T03,09:45:00,09:45:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Late_T03,10:10:00,10:10:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Late_T03,10:30:00,10:30:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Late_T03,10:40:00,10:40:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Late_T04,10:10:00,10:10:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Late_T04,10:35:00,10:35:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Late_T04,10:55:00,10:55:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Late_T04,11:05:00,11:05:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Late_T05,10:35:00,10:35:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Late_T05,11:00:00,11:00:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Late_T05,11:20:00,11:20:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Late_T05,11:30:00,11:30:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Late_T06,11:00:00,11:00:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Late_T06,11:25:00,11:25:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Late_T06,11:45:00,11:45:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Late_T06,11:55:00,11:55:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Late_T07,11:25:00,11:25:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Late_T07,11:50:00,11:50:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Late_T07,12:10:00,12:10:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Late_T07,12:20:00,12:20:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Late_T08,11:50:00,11:50:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Late_T08,12:15:00,12:15:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Late_T08,12:35:00,12:35:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Late_T08,12:45:00,12:45:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Late_T09,12:15:00,12:15:00,1_NY,1,,,,,,0,1
